#city;country;lat;lng;pop
Zhezqazghan;Kazakhstan;47.78;67.77;104357
Khanty Mansiysk;Russia;61.0015;69.0015;48114
Veracruz;Mexico;19.1773;-96.16;573638
Bama;Nigeria;11.5204;13.69;86410
Bello;Colombia;6.32999;-75.57;456304
Sivas;Turkey;39.7454;37.035;245801
Zhuanghe;China;39.6823;122.962;170947
Kavalerovo;Russia;44.2702;135.05;17801
Zagazig;Egypt;30.5833;31.5167;285097
Kampong Spoe;Cambodia;11.452;104.519;33231
Cayambe;Ecuador;0.0503703;-78.16;27231
Belleville;Canada;44.1667;-77.3833;43990
Ironwood;United States of America;46.4558;-90.1594;6400
Katsina;Nigeria;12.9904;7.59999;432149
Xalapa;Mexico;19.53;-96.92;438667
Aigua;Uruguay;-34.2;-54.75;2622
Aboa Station;Antarctica;-75.0496;-13.4167;15
Soldado Bartra;Peru;-2.51614;-75.7666;10
Kivalina;United States of America;67.7315;-164.486;374
Ourense;Spain;42.33;-7.87;113095
Strezhevoy;Russia;60.7332;77.5777;38997
Haugesund;Norway;59.4119;5.2775;36219
Bordeaux;France;44.85;-0.595013;517422
Tumkur;India;13.33;77.1;353482
Sterlitamak;Russia;53.63;55.96;220040
Ji-Parana;Brazil;-10.8333;-61.967;65016
Mountain Village;United States of America;62.0855;-163.729;755
Bongor;Chad;10.2859;15.3872;112229
Obo;Central African Republic;5.39999;26.5;12837
Kristiansand;Norway;58.1666;8.00002;58292
Iturama;Brazil;-19.73;-50.2;21048
Kayanza;Burundi;-2.9;29.5667;19443
Faribault;United States of America;44.2905;-93.268;24004
Khujayli;Uzbekistan;42.4047;59.4517;55200
Mpwapwa;Tanzania;-6.3496;36.48;10093
Artemovskiy;Russia;57.3652;61.8698;39194
Puerto Ayacucho;Venezuela;5.6639;-67.6236;51622
Putian;China;25.4303;119.02;376558
Crestview;United States of America;30.7542;-86.5726;19552
Exeter;United Kingdom;50.7004;-3.52995;108242
Oudtshoorn;South Africa;-33.58;22.19;62353
Kherson;Ukraine;46.6325;32.6007;278578
Cleburne;United States of America;32.3515;-97.3925;32263
Bulandshahr;India;28.4104;77.8484;198612
Kudymkar;Russia;59.0162;54.633;32009
Luzern;Switzerland;47.0504;8.28;163745
Kingston;Jamaica;17.9771;-76.7674;801336
Simla;India;31.1;77.1666;173503
Sampit;Indonesia;-2.53293;112.95;79381
Noumea;New Caledonia;-22.2625;166.444;89742
Nakasongola;Uganda;1.30889;32.4564;6921
Varzea Grande;Brazil;-15.65;-56.14;242088
Slavgorod;Russia;53.0049;78.6696;27651
Bilbao;Spain;43.25;-2.92999;614369
Larissa;Greece;39.6304;22.42;120122
Valledupar;Colombia;10.48;-73.25;297627
Sao Tome;Sao Tome and Principe;0.333402;6.73333;72192
Buchanan;Liberia;5.91608;-10.0525;37023
Roi Et;Thailand;16.051;103.655;39328
La Oroya;Peru;-11.52;-75.94;33345
Mardin;Turkey;37.3115;40.7427;64479
Mariscal Jose F. Estigarribia;Paraguay;-22.03;-60.61;2250
Myingyan;Myanmar;21.4618;95.3914;152762
Phongsali;Laos;21.6833;102.1;6000
Wonsan;North Korea;39.1605;127.431;322425
Kars;Turkey;40.6085;43.0975;62793
Ob;Russia;54.9981;82.7077;32093
Kramatorsk;Ukraine;48.7194;37.5344;178902
Megion;Russia;61.0608;76.0953;47650
Dehibat;Tunisia;32.017;10.7;3525
Novosibirsk;Russia;55.03;82.96;1213100
Ongwediva;Namibia;-17.78;15.77;17343
Upper Hutt;New Zealand;-41.1355;175.029;34591
Garoowe;Somalia;8.39999;48.5;2568
Verkhnevilyuysk;Russia;63.4457;120.317;6341
Birganj;Nepal;27.0004;84.8666;133238
Bodo;Norway;67.2468;14.399;31383
Bollnas;Sweden;61.352;16.3666;12771
Little Current;Canada;45.967;-81.9333;1595
Lusaka;Zambia;-15.4166;28.2833;1297720
Atikokan;Canada;48.7504;-91.6166;3625
Wuxi;China;31.58;120.3;1428823
Guaxupe;Brazil;-21.29;-46.7099;43379
Key West;United States of America;24.5552;-81.7827;27011
Kenitra;Morocco;34.2704;-6.58;459178
Atlantic City;United States of America;39.3646;-74.4233;58563
Mataro;Spain;41.54;2.45002;149826
Gueckedou;Guinea;8.554;-10.151;221715
Albert Lea;United States of America;43.6478;-93.3687;19063
Suhar;Oman;24.362;56.7344;129811
Athens;Greece;37.9833;23.7333;1985568
Watampone;Indonesia;-4.53281;120.333;58953
Cameta;Brazil;-2.23962;-49.51;22705
San Juan De Los Morros;Venezuela;9.901;-67.354;87739
Yangjiang;China;21.8504;111.97;751181
Cape Dorset;Canada;64.3125;-76.5386;1326
Kelowna;Canada;49.9;-119.483;110207
El Minya;Egypt;28.09;30.75;363575
Tieli;China;46.9504;128.05;109228
Calabar;Nigeria;4.96041;8.33002;354656
Batna;Algeria;35.57;6.17;269467
Kabul;Afghanistan;34.5167;69.1833;3160266
Elias Pina;Dominican Republic;18.876;-71.707;35901
Jinotega;Nicaragua;13.091;-86;51073
Andijon;Uzbekistan;40.79;72.34;486950
Touba;Ivory Coast;8.28;-7.684;27504
Mercedes;Uruguay;-33.2595;-58.03;41951
Kota Baharu;Malaysia;6.11997;102.23;392449
Rome;Italy;41.896;12.4833;1687226
Pocos de Caldas;Brazil;-21.78;-46.57;125498
Schaffhausen;Switzerland;47.706;8.633;33863
Spartanburg;United States of America;34.9494;-81.9323;81059
Mirzapur;India;25.1454;82.57;239754
Ratchaburi;Thailand;13.5419;99.8215;99722
Kindersley;Canada;51.467;-109.133;4316
Taranto;Italy;40.5084;17.23;148807
Santa Fe;Argentina;-31.6239;-60.69;393504
Kombissiri;Burkina Faso;12.064;-1.334;30137
Makhambet;Kazakhstan;47.6714;51.5798;4761
Kumba;Cameroon;4.64037;9.43998;131122
Concordia;Brazil;-27.23;-52.03;46124
Tak;Thailand;16.8847;99.1293;28647
Kiel;Germany;54.3304;10.13;251092
Uvinza;Tanzania;-5.1196;30.39;52500
Zarzis;Tunisia;33.5104;11.1;119238
Bocas del Toro;Panama;9.33535;-82.2475;6484
Yulara;Australia;-25.2405;130.989;930
Valparai;India;10.3204;76.97;102330
San Pedro;Paraguay;-24.09;-57.08;7351
Bandar-e Bushehr;Iran;28.92;50.83;167218
Najran;Saudi Arabia;17.5065;44.1316;314091
Otjiwarongo;Namibia;-20.4595;16.64;23019
Khammam;India;17.2804;80.1601;230671
Nola;Central African Republic;3.5337;16.0666;25301
Morelia;Mexico;19.7334;-101.189;618551
Makoua;Congo (Brazzaville);-0.00957436;15.64;10335
Ayr;Australia;-19.5702;147.399;7166
Torbat-e Jam;Iran;35.2233;60.6129;81753
Hanoi;Vietnam;21.0333;105.85;2904635
Sofia;Bulgaria;42.6833;23.3167;1029913
Kuito;Angola;-12.38;16.94;113955
Thunder Bay;Canada;48.4462;-89.275;98354
Ben Gardane;Tunisia;33.1404;11.22;16603
Barcaldine;Australia;-23.5662;145.283;1068
Georgetown;The Gambia;13.551;-14.767;3584
Timbedra;Mauritania;16.2504;-8.16662;245
Legazpi;Philippines;13.17;123.75;320081
Torzhok;Russia;57.0291;34.9787;45839
Nandi;Fiji;-17.7996;177.417;27329
Nagaoka;Japan;37.4504;138.86;187560
Oktyabrskiy;Russia;54.46;53.46;87793
Vijayawada;India;16.52;80.63;1005793
Orongen Zizhiqi;China;50.5667;123.717;40128
Zacatecoluca;El Salvador;13.508;-88.868;39613
Ames;United States of America;42.0539;-93.6197;56855
Hamburg;Germany;53.55;10;1748058
Puca Urco;Peru;-2.33279;-71.9167;10
Opuwo;Namibia;-18.0596;13.82;4857
Trieste;Italy;45.6504;13.8;213609
Pensacola;United States of America;30.4211;-87.2169;145319
Samarqand;Uzbekistan;39.67;66.945;652150
Antananarivo;Madagascar;-18.9166;47.5166;1544216
Nyanza;Rwanda;-2.34959;29.74;225209
Pardubice;Czech Republic;50.0404;15.76;97902
Gode;Ethiopia;5.95001;43.45;71671
Karluk;United States of America;57.5723;-154.455;96
Tsuruoka;Japan;38.7004;139.83;88052
Omboue;Gabon;-1.56622;9.24997;1667
Ningbo;China;29.88;121.55;1321433
Santa Rosa;Argentina;-36.62;-64.3;97693
Harrisburg;United States of America;40.2736;-76.8848;289210
Jamalpur;Bangladesh;24.9004;89.95;167900
Ancona;Italy;43.6004;13.4999;95599
Tukchi;Russia;57.367;139.5;10
Bagamoyo;Tanzania;-6.43962;38.89;41609
'Ataq;Yemen;14.55;46.8;37315
Utkholok;Russia;57.5504;157.233;10
Aleg;Mauritania;17.058;-13.909;8388
Chalatenango;El Salvador;14.072;-89.094;29271
Marrakesh;Morocco;31.63;-7.99999;855648
Dezhou;China;37.4504;116.3;379555
Castro;Brazil;-24.79;-50.01;38417
Deline;Canada;65.1833;-123.417;393
Palatka;United States of America;29.6477;-81.6513;16094
Thu Dau Mot;Vietnam;10.9691;106.653;244277
Paraiso;Mexico;18.4;-93.23;14167
Thessalon;Canada;46.25;-83.55;1416
Qui Nhon;Vietnam;13.78;109.18;543095
Inhumas;Brazil;-16.36;-49.5;36122
Bratsk;Russia;56.157;101.615;133905
Zaozhuang;China;34.88;117.57;1164332
Naples;Italy;40.84;14.245;1619486
Los Mochis;Mexico;25.79;-109;231824
Tombua;Angola;-15.8;11.86;40000
Murcia;Spain;37.98;-1.12997;368322
Decatur;United States of America;39.8407;-88.9547;74967
Socorro;Colombia;6.46034;-73.27;21323
Bahawalpur;Pakistan;29.39;71.675;552607
Ongjin;North Korea;37.9371;125.357;66721
Pochutla;Mexico;15.7304;-96.47;18779
Satu Mare;Romania;47.792;22.885;112490
Awjilah;Libya;29.108;21.2869;6610
Mazabuka;Zambia;-15.86;27.76;57874
Camaqua;Brazil;-30.8396;-51.81;45112
Abuja;Nigeria;9.08333;7.53333;869067
Chiayi;Taiwan;23.4755;120.435;387106
Bouake;Ivory Coast;7.68998;-5.03001;511151
Kholmsk;Russia;47.0473;142.062;32796
Kovda;Russia;66.6903;32.8702;20
Hsinchu;Taiwan;24.8168;120.977;582778
Korla;China;41.73;86.15;192919
Cucuta;Colombia;7.92002;-72.52;721772
Mansfield;United States of America;40.7583;-82.5155;64039
Pekanbaru;Indonesia;0.564964;101.425;705218
Antofagasta;Chile;-23.65;-70.4;295539
Simao;China;22.7807;100.978;162725
Lao Chi;Vietnam;22.5014;103.966;51854
Khartoum;Sudan;15.5881;32.5342;3364323
Linqing;China;36.8504;115.68;110046
Kofu;Japan;35.6504;138.583;193770
Escanaba;United States of America;45.7457;-87.0644;14970
Yarumal;Colombia;7.03059;-75.5905;35315
Lambarene;Gabon;-0.69961;10.2166;23012
Lakeville;United States of America;44.6501;-93.2425;156151
Murray Bridge;Australia;-35.1296;139.26;14185
Hunanghua;China;38.3704;117.33;104243
St. John's;Canada;47.585;-52.681;115325
San Antonio de los Cobres;Argentina;-24.1829;-66.35;4000
Bambari;Central African Republic;5.76196;20.6672;47322
Ceerigaabo;Somaliland;10.5833;47.3333;165000
Gunnedah;Australia;-30.987;150.262;6204
Spassk Dalniy;Russia;44.6002;132.82;44861
Zvolen;Slovakia;48.5837;19.1332;38276
Ciudad Camargo;Mexico;27.6904;-105.17;35904
Chusovoy;Russia;58.2934;57.813;61159
Kondoz;Afghanistan;36.728;68.8725;210855
Ndende;Gabon;-2.38292;11.3833;4101
Kontagora;Nigeria;10.4004;5.46994;62144
Yilan;Taiwan;24.75;121.75;122915
Vergara;Uruguay;-32.93;-53.95;3749
Hengshui;China;37.72;115.7;456356
Dhanbad;India;23.8004;86.42;732818
Samut Songkhram;Thailand;13.413;100.001;35065
Ajaccio;France;41.9271;8.72829;46905
Zrenjanin;Serbia;45.3786;20.3995;64053
Anbyon;North Korea;39.0282;127.519;34993
West Bend;United States of America;43.4257;-88.1833;31980
Dandeldhura;Nepal;29.3;80.6;19014
Pali;India;25.7904;73.3299;208748
Nikopol;Ukraine;47.5666;34.4062;119110
Berkeley;United States of America;37.8739;-122.271;298257
Jeonju;South Korea;35.8314;127.14;679948
Kolwezi;Congo (Kinshasa);-10.7167;25.4724;418000
Altagracia de Orituco;Venezuela;9.85042;-66.38;34427
Goure;Niger;13.9874;10.27;13291
Arlon;Belgium;49.6833;5.8167;26179
Guwahati;India;26.16;91.77;500258
Cherkessk;Russia;44.2904;42.06;101153
Port Hardy;Canada;50.7171;-127.5;2295
Santa Rosa;United States of America;38.4504;-122.7;193455
Ararangua;Brazil;-28.94;-49.5;42198
Tshikapa;Congo (Kinshasa);-6.40996;20.77;201256
Mandurah;Australia;-32.5235;115.747;52866
Mount Gambier;Australia;-37.8313;140.765;21818
Aquidauana;Brazil;-20.4696;-55.79;38053
Las Heras;Argentina;-32.825;-68.8017;66663
Buy;Russia;58.4847;41.5244;25781
Island Lake;Canada;53.9666;-94.7666;10
Puzi;Taiwan;23.4611;120.242;47042
Turkistan;Kazakhstan;43.3016;68.2549;86743
Gambell;United States of America;63.7797;-171.731;681
Kankakee;United States of America;41.1204;-87.8611;48115
Coroico;Bolivia;-16.1896;-67.72;2361
Cardiff;United Kingdom;51.5;-3.22501;603750
Tayynsha;Kazakhstan;53.8481;69.7638;7128
Safonovo;Russia;55.1465;33.2161;44461
Terbyas;Russia;64.3761;120.547;10
Gdansk;Poland;54.36;18.64;597915
Siguiri;Guinea;11.4171;-9.16663;46880
Maha Sarakham;Thailand;16.184;103.298;51584
Velsk;Russia;61.0674;42.0974;25729
Madang;Papua New Guinea;-5.22481;145.785;44721
Shaoguan;China;24.8;113.58;674507
Hawalli;Kuwait;29.3333;48;164212
Bunia;Congo (Kinshasa);1.56041;30.24;61537
Bondoukou;Ivory Coast;8.03043;-2.80002;38501
Qurghonteppa;Tajikistan;37.8373;68.7713;188287
Burrel;Albania;41.626;20.016;15405
Petersburg;United States of America;37.2278;-77.4022;76158
Araxa;Brazil;-19.5796;-46.95;70159
Peterborough;Australia;-32.9662;138.833;1351
Bremen;Germany;53.08;8.80002;635705
Omaruru;Namibia;-21.436;15.951;11547
Falmouth;Jamaica;18.4796;-77.6561;7779
Frias;Argentina;-28.6496;-65.15;13594
Ijui;Brazil;-28.3895;-53.9199;59047
Tieling;China;42.3004;123.82;336953
Scott Base;Antarctica;-77.8469;166.749;49
Ciudad Obregon;Mexico;27.4666;-109.925;273082
Bahir Dar;Ethiopia;11.6001;37.3833;187823
Covington;United States of America;39.084;-84.5086;313064
Campana;Argentina;-34.16;-58.96;77149
Mykolayiv;Ukraine;46.9677;31.9843;352917
Baturite;Brazil;-4.32957;-38.88;17797
London;United Kingdom;51.5;-0.116722;7994104
Balykchy;Kyrgyzstan;42.456;76.1854;40263
Evansville;United States of America;37.9747;-87.5558;144788
Gujranwala;Pakistan;32.1604;74.185;1448735
Rivas;Nicaragua;11.4404;-85.82;31117
Brainerd;United States of America;46.358;-94.2009;21202
Casper;United States of America;42.8666;-106.312;56149
Corozal;Belize;18.398;-88.388;8724
Kumbo;Cameroon;6.22038;10.68;89728
Novotroitsk;Russia;51.2;58.33;90278
Chiredzi;Zimbabwe;-21.0496;31.66;17816
Furth;Germany;49.47;11;174934
Trinidad;Uruguay;-33.544;-56.901;21093
Siglan;Russia;59.0337;152.417;10
Singkawang;Indonesia;0.911981;108.965;174925
Barra Mansa;Brazil;-22.56;-44.1699;166719
Penola;Australia;-37.383;140.817;1513
Leonara;Australia;-28.8815;121.328;227
Bulawayo;Zimbabwe;-20.17;28.58;697096
Asti;Italy;44.93;8.20998;63410
Chosan;North Korea;40.8255;125.801;7786
Asmara;Eritrea;15.3333;38.9333;592366
Hosaina;Ethiopia;7.55038;37.85;89300
Kabwe;Zambia;-14.44;28.45;188667
Kambove;Congo (Kinshasa);-10.8696;26.6;18934
Kolkata;India;22.495;88.3247;9709196
Arzamas;Russia;55.4;43.8;126038
Sergiyev Posad;Russia;56.33;38.17;107047
Tuxpan;Mexico;21.9304;-105.27;26115
Guanajuato;Mexico;21.0204;-101.28;95282
Stawell;Australia;-37.0596;142.76;4596
Ploiesti;Romania;44.9469;26.0365;230696
Chaman;Pakistan;30.925;66.4463;88568
Cabinda;Angola;-5.55962;12.19;78905
Bella Vista;Paraguay;-22.1296;-56.52;11252
San Bernardino;United States of America;34.1204;-117.3;973690
Volsk;Russia;52.0347;47.3743;62027
Newport;United States of America;41.4904;-71.3134;35893
Livingston;Guatemala;15.8307;-88.7562;12302
Mbarara;Uganda;-0.599616;30.65;83700
Chaghcharan;Afghanistan;34.5167;65.25;15000
Kibiti;Tanzania;-7.72962;38.95;15553
Saint-Georges;Canada;46.1171;-70.6667;26149
Brindisi;Italy;40.6403;17.93;96759
Kakinada;India;16.9675;82.2375;292923
Grand Prairie;United States of America;32.6848;-97.0202;545107
Viseu;Brazil;-1.19648;-46.14;9992
Pretoria;South Africa;-25.7069;28.2294;1338000
An Najaf;Iraq;32.0003;44.3354;612776
Messina;Italy;38.2005;15.55;224047
Aksu;China;41.15;80.25;309704
Manhattan;United States of America;39.194;-96.5924;51289
Lutselke;Canada;62.4001;-110.733;102
Denali Park;United States of America;63.7331;-148.914;1063
Huanuco;Peru;-9.92003;-76.24;153052
Arcoverde;Brazil;-8.42002;-37.07;53066
Jambi;Indonesia;-1.58999;103.61;438706
Canoinhas;Brazil;-26.18;-50.4;40180
Mohales Hoek;Lesotho;-30.159;27.48;24992
Bergen;Norway;60.391;5.32452;200389
El Progreso;Guatemala;14.85;-90.0167;147197
Al Mafraq;Jordan;32.2833;36.2333;57118
Ha Giang;Vietnam;22.8337;104.983;35526
Hof;Germany;50.317;11.9167;52696
Ouesso;Congo (Brazzaville);1.60999;16.05;26117
Bogande;Burkina Faso;12.969;-0.137996;9854
Montgomery;United States of America;32.3616;-86.2792;194491
Setubal;Portugal;38.53;-8.90001;117542
Iguatu;Brazil;-6.35999;-39.3;56638
Barras;Brazil;-4.25004;-42.3;11951
Zmeinogorsk;Russia;51.1571;82.195;10471
Andoas;Peru;-2.90206;-76.4025;10
Xam Nua;Laos;20.4167;104.033;38992
Nusaybin;Turkey;37.075;41.2184;120822
Al Kut;Iraq;32.4907;45.8304;318341
Purnia;India;25.7854;87.48;198453
Bolgatanga;Ghana;10.7904;-0.849985;68303
Florencia;Colombia;1.6104;-75.62;87599
Rarotonga;Cook Islands;-21.25;-159.75;2525
Frankfurt;Germany;50.1;8.67502;1787332
Qardho;Somalia;9.50041;49.166;1341
Guayaramerin;Bolivia;-10.83;-65.41;36008
Bend;United States of America;44.0719;-121.31;70598
Midland;United States of America;32.0307;-102.097;98141
Dawwah;Oman;20.633;58.908;1485
Yogyakarta;Indonesia;-7.77995;110.375;636660
Independence;United States of America;39.0911;-94.4153;130695
Reading;United Kingdom;51.47;-0.980028;257752
Hai Duong;Vietnam;20.942;106.331;58030
Xiantao;China;30.3704;113.44;897703
Joliet;United States of America;41.53;-88.1067;362946
New London;United States of America;41.3555;-72.1;61236
Strasbourg;France;48.58;7.75001;357408
Szombathely;Hungary;47.2253;16.6287;94526
Asansol;India;23.6833;86.9833;1328000
Beer Sheva;Israel;31.25;34.83;196504
Gedaref;Sudan;14.04;35.38;201282
Chivilcoy;Argentina;-34.9;-60.04;43719
San Felipe;Venezuela;10.336;-68.746;76766
Usak;Turkey;38.6804;29.42;147190
Adelaide;Australia;-34.935;138.6;990677
Amravati;India;20.95;77.77;669144
Winnipeg;Canada;49.883;-97.166;603688
Mariinsk;Russia;56.2108;87.7604;41344
Omsukchan;Russia;62.5333;155.8;4201
Phyarpon;Myanmar;16.2933;95.6829;63177
Leninobod;Tajikistan;39.75;69;11468
Dodge City;United States of America;37.7601;-100.018;25237
Kazan;Russia;55.7499;49.1263;1013635
Bukama;Congo (Kinshasa);-9.20958;25.84;20900
Ksar El Kebir;Morocco;35.0204;-5.90999;207676
Poso;Indonesia;-1.38959;120.76;41507
Yakeshi;China;49.2804;120.73;107047
Borlange;Sweden;60.4833;15.4167;38974
Rajahmundry;India;17.0303;81.79;304804
Joplin;United States of America;37.0846;-94.5131;60290
Limbe;Cameroon;4.03039;9.19002;142290
Kogalym;Russia;62.0446;74.4941;58192
Manisa;Turkey;38.6304;27.44;237700
Eau Claire;United States of America;44.8114;-91.4984;71296
Bida;Nigeria;9.08041;6.01001;172752
Lappeenranta;Finland;61.0671;28.1833;54516
Quirihue;Chile;-36.28;-72.53;6529
Ninh Binh;Vietnam;20.2543;105.975;130517
Artemovsk;Russia;54.3487;93.4355;4948
Bir Anzarane;Morocco;23.8837;-14.5333;6597
Gafsa;Tunisia;34.4204;8.78002;104017
Roma;Australia;-26.5594;148.791;4560
Winslow;United States of America;35.2847;-110.701;9931
Ulsan;South Korea;35.5467;129.317;1011932
Boyarka;Russia;70.767;97.5;35968
Swakopmund;Namibia;-22.6689;14.535;27269
Erzincan;Turkey;39.7527;39.4928;121717
Daru;Papua New Guinea;-9.10915;143.234;15214
Van Horn;United States of America;31.0425;-104.832;1797
Pec;Serbia;43.8897;20.3301;137332
Marquette;United States of America;46.5467;-87.4066;23711
Cheyenne;United States of America;41.14;-104.82;64185
Edmundston;Canada;47.3794;-68.3333;17894
Tekax;Mexico;20.2;-89.28;20577
Bogoroditsk;Russia;53.7747;38.1144;34884
Yakima;United States of America;46.6022;-120.505;93846
Abidjan;Ivory Coast;5.32;-4.04005;3496197
Sandspit;Canada;53.2404;-131.833;538
Ghardaia;Algeria;32.49;3.67;125480
Targu Jiu;Romania;45.045;23.274;97179
Baures;Bolivia;-13.58;-63.5801;2422
Tall Afar;Iraq;36.376;42.4497;144465
Meizhou;China;24.3005;116.12;279571
Abadan;Iran;30.3307;48.2797;315129
Las Lomitas;Argentina;-24.6996;-60.6;7683
Hebi;China;35.9504;114.22;244662
Bouafle;Ivory Coast;6.978;-5.748;60962
Ogbomosho;Nigeria;8.13001;4.23999;595063
Blitar;Indonesia;-8.0696;112.15;132416
Cuernavaca;Mexico;18.9211;-99.24;591551
Goulimine;Morocco;28.98;-10.07;106748
Mango;Togo;10.3596;0.470813;40187
Birsk;Russia;55.4244;55.5443;33903
Zinder;Niger;13.8;8.98332;210891
Sorocaba;Brazil;-23.49;-47.47;561071
Kyrenia;Northern Cyprus;35.326;33.333;26701
Totness;Suriname;5.89043;-56.32;1468
Baoding;China;38.8704;115.48;1051326
Villamontes;Bolivia;-21.2496;-63.5;18761
Tejen;Turkmenistan;37.3786;60.496;62649
Ghat;Libya;24.9647;10.1728;22006
Hong Gai;Vietnam;20.9604;107.1;160490
Tongue;Guinea;11.44;-11.67;25531
Saida;Algeria;34.8404;0.140033;134855
Dzaoudzi;France;-12.7871;45.275;23099
Jingdezhen;China;29.2704;117.18;383931
Ancud;Chile;-41.87;-73.83;24241
Kaktovik;United States of America;70.0879;-143.603;101
Borzya;Russia;50.3886;116.519;29653
Kribi;Cameroon;2.94043;9.91003;31473
Seremban;Malaysia;2.71049;101.94;336824
Bangui;Central African Republic;4.36664;18.5583;727348
Guaira;Brazil;-24.09;-54.27;28897
Chainat;Thailand;15.179;100.126;15469
Tehuacan;Mexico;18.4504;-97.38;239370
Isparta;Turkey;37.77;30.53;161089
Yegoryevsk;Russia;55.3848;39.0294;87497
Zeya;Russia;53.75;127.267;26999
Daugavpils;Latvia;55.88;26.51;109969
El Qasr;Egypt;25.7004;28.8833;1716
Flagstaff;United States of America;35.1981;-111.651;60779
Shizuoka;Japan;34.9858;138.385;686446
Tay Ninh;Vietnam;11.323;106.147;126370
Nizhneudinsk;Russia;54.8977;99.0277;41024
Walvis Bay;Namibia;-22.9575;14.5053;49504
Amasya;Turkey;40.6537;35.833;77700
Bossembele;Central African Republic;5.267;17.65;7287
Laayoune;Morocco;27.15;-13.2;182224
Zouar;Chad;20.4587;16.5278;204
Mollendo;Peru;-17.02;-72.02;38993
New Albany;United States of America;38.3109;-85.8213;78381
Huangyan;China;28.65;121.25;174580
Senhor do Bonfim;Brazil;-10.4496;-40.19;43577
Elblag;Poland;54.19;19.4027;124332
Klaipeda;Lithuania;55.7204;21.1199;191334
Deer Lake;Canada;49.1744;-57.4269;3953
Basse Santa Su;The Gambia;13.31;-14.223;14380
Mar de Ajo;Argentina;-36.7162;-56.6766;13610
Arecibo;Puerto Rico;18.44;-66.73;59312
Miskolc;Hungary;48.1004;20.78;210197
Lahad Datu;Malaysia;5.0464;118.336;82966
St. George;United States of America;37.1042;-113.583;79988
Tan Tan;Morocco;28.4304;-11.1;63396
Warrnambool;Australia;-38.38;142.47;29882
Lubao;Congo (Kinshasa);-5.38956;25.75;26142
Arviat;Canada;61.1086;-94.0586;1868
Orocue;Colombia;4.79455;-71.34;2126
Livingstone;Zambia;-17.86;25.86;137341
East London;South Africa;-32.97;27.87;338627
Kanazawa;Japan;36.56;136.64;505093
Pondicherry;India;11.935;79.83;227411
Palermo;Italy;38.125;13.35;767587
Ballina;Australia;-28.8614;153.568;13997
Jining;China;35.4004;116.55;818163
